Messzeitpunkt,Temperatur,rel. Luftfeuchte,Luftdruck,UV-Intensität
2024-05-19 04:32:29.298000+00:00,14.10,86.37,998.37,22.50
2024-05-19 04:33:29.355000+00:00,14.21,86.16,998.39,22.50
2024-05-19 04:34:29.376000+00:00,14.35,85.62,998.40,22.50
2024-05-19 04:35:29.586000+00:00,14.39,85.31,998.39,22.50
2024-05-19 04:36:29.620000+00:00,14.29,85.52,998.41,22.50
2024-05-19 04:37:29.794000+00:00,14.25,86.16,998.41,22.50
2024-05-19 04:38:30.913000+00:00,14.28,85.62,998.42,22.50
2024-05-19 04:39:30.017000+00:00,14.36,85.62,998.41,22.50
2024-05-19 04:40:30.095000+00:00,14.50,85.01,998.41,22.50
2024-05-19 04:41:30.243000+00:00,14.45,84.80,998.41,22.50
2024-05-19 04:42:30.306000+00:00,14.35,85.31,998.41,22.50
2024-05-19 04:43:30.356000+00:00,14.46,85.11,998.42,22.50
2024-05-19 04:44:30.554000+00:00,14.40,85.21,998.41,22.50
2024-05-19 04:45:30.582000+00:00,14.43,85.11,998.41,22.50
2024-05-19 04:46:32.330000+00:00,14.43,85.41,998.41,22.50
2024-05-19 04:47:31.052000+00:00,14.55,84.87,998.42,22.50
2024-05-19 04:48:31.099000+00:00,14.62,84.26,998.42,22.50
2024-05-19 04:49:31.020000+00:00,14.40,85.01,998.43,22.50
2024-05-19 04:50:31.211000+00:00,14.29,85.72,998.44,22.50
2024-05-19 04:51:31.271000+00:00,14.42,85.52,998.44,22.50
2024-05-19 04:52:31.424000+00:00,14.55,84.87,998.44,22.50
2024-05-19 04:53:31.477000+00:00,14.43,85.01,998.45,22.50
2024-05-19 04:54:31.620000+00:00,14.24,85.86,998.45,22.50
2024-05-19 04:55:31.804000+00:00,14.29,86.13,998.46,22.50
2024-05-19 04:56:31.856000+00:00,14.42,85.41,998.45,22.50
2024-05-19 04:57:32.848000+00:00,14.36,85.62,998.45,22.50
2024-05-19 04:58:32.146000+00:00,14.39,85.41,998.43,22.50
2024-05-19 04:59:32.308000+00:00,14.54,84.87,998.42,28.12
2024-05-19 05:00:32.409000+00:00,14.62,84.36,998.41,28.12
2024-05-19 05:01:32.517000+00:00,14.65,84.26,998.42,28.12
2024-05-19 05:02:32.822000+00:00,14.78,83.81,998.43,28.12
2024-05-19 05:03:32.864000+00:00,14.70,83.95,998.42,33.75
2024-05-19 05:04:34.960000+00:00,14.65,83.85,998.42,33.75
2024-05-19 05:05:32.976000+00:00,14.57,84.26,998.42,33.75
2024-05-19 05:06:33.136000+00:00,14.50,85.01,998.42,33.75
2024-05-19 05:07:33.189000+00:00,14.54,84.66,998.41,39.38
2024-05-19 05:08:33.330000+00:00,14.51,84.46,998.41,39.38
2024-05-19 05:09:33.545000+00:00,14.40,85.21,998.41,39.38
2024-05-19 05:10:33.595000+00:00,14.43,85.11,998.41,39.38
2024-05-19 05:11:33.875000+00:00,14.60,84.66,998.41,45.00
2024-05-19 05:12:33.883000+00:00,14.54,84.46,998.40,45.00
2024-05-19 05:13:34.019000+00:00,14.39,84.91,998.41,45.00
2024-05-19 05:14:34.185000+00:00,14.32,85.72,998.42,45.00
2024-05-19 05:15:34.243000+00:00,14.29,85.52,998.41,50.62
2024-05-19 05:16:34.399000+00:00,14.29,85.72,998.42,50.62
2024-05-19 05:17:34.768000+00:00,14.29,85.76,998.44,50.62
2024-05-19 05:18:34.624000+00:00,14.35,85.52,998.45,50.62
2024-05-19 05:19:34.751000+00:00,14.51,84.97,998.47,50.62
2024-05-19 05:20:35.367000+00:00,14.50,84.91,998.49,50.62
2024-05-19 05:21:34.915000+00:00,14.47,84.91,998.50,50.62
2024-05-19 05:22:37.903000+00:00,14.46,85.01,998.51,56.25
2024-05-19 05:23:35.855000+00:00,14.46,84.80,998.52,56.25
2024-05-19 05:24:35.230000+00:00,14.42,84.91,998.53,56.25
2024-05-19 05:25:35.463000+00:00,14.39,85.11,998.49,61.88
2024-05-19 05:26:35.511000+00:00,14.47,85.01,998.50,61.88
2024-05-19 05:27:35.649000+00:00,14.55,84.26,998.52,61.88
2024-05-19 05:28:35.786000+00:00,14.47,84.56,998.51,61.88
2024-05-19 05:29:35.925000+00:00,14.54,84.46,998.52,61.88
2024-05-19 05:30:36.115000+00:00,14.52,84.56,998.52,61.88
2024-05-19 05:31:36.175000+00:00,14.51,84.46,998.54,61.88
2024-05-19 05:32:36.445000+00:00,14.54,84.26,998.54,61.88
2024-05-19 05:33:36.718000+00:00,14.54,84.16,998.57,61.88
2024-05-19 05:34:36.543000+00:00,14.70,84.05,998.56,61.88
2024-05-19 05:35:36.676000+00:00,14.80,83.31,998.56,67.50
2024-05-19 05:36:36.838000+00:00,14.78,83.20,998.57,73.12
2024-05-19 05:37:36.894000+00:00,14.75,83.20,998.58,78.75
2024-05-19 05:38:37.065000+00:00,14.72,83.24,998.58,78.75
2024-05-19 05:39:37.204000+00:00,14.69,83.45,998.58,84.38
2024-05-19 05:40:37.250000+00:00,14.70,83.34,998.58,84.38
2024-05-19 05:41:37.398000+00:00,14.78,83.20,998.58,90.00
2024-05-19 05:42:37.529000+00:00,14.80,83.10,998.59,90.00
2024-05-19 05:43:37.651000+00:00,14.88,82.59,998.60,90.00
2024-05-19 05:44:37.797000+00:00,14.96,82.09,998.61,90.00
2024-05-19 05:45:37.928000+00:00,14.99,82.15,998.62,90.00
2024-05-19 05:46:38.077000+00:00,15.06,81.64,998.63,90.00
2024-05-19 05:47:38.241000+00:00,15.09,81.85,998.63,90.00
2024-05-19 05:48:38.447000+00:00,15.14,81.74,998.63,90.00
2024-05-19 05:49:38.380000+00:00,15.20,80.99,998.64,90.00
2024-05-19 05:50:38.569000+00:00,15.13,81.44,998.65,90.00
2024-05-19 05:51:38.621000+00:00,15.13,81.54,998.65,95.62
2024-05-19 05:52:38.763000+00:00,15.17,81.44,998.66,95.62
2024-05-19 05:53:38.892000+00:00,15.29,80.69,998.65,95.62
2024-05-19 05:54:39.024000+00:00,15.38,80.76,998.67,101.25
2024-05-19 05:55:39.193000+00:00,15.65,79.91,998.65,101.25
2024-05-19 05:56:39.247000+00:00,15.68,78.89,998.64,106.88
2024-05-19 05:57:39.437000+00:00,15.62,79.40,998.65,106.88
2024-05-19 05:58:39.517000+00:00,15.65,79.30,998.64,106.88
2024-05-19 05:59:39.575000+00:00,15.78,78.89,998.64,112.50
2024-05-19 06:00:39.902000+00:00,15.65,79.00,998.66,112.50
2024-05-19 06:01:39.845000+00:00,15.54,79.64,998.66,118.12
2024-05-19 06:02:39.985000+00:00,15.54,79.74,998.68,123.75
2024-05-19 06:03:40.261000+00:00,15.47,79.85,998.70,123.75
2024-05-19 06:04:40.278000+00:00,15.49,79.94,998.71,123.75
2024-05-19 06:05:40.361000+00:00,15.51,79.64,998.73,123.75
2024-05-19 06:06:40.437000+00:00,15.35,79.98,998.71,123.75
2024-05-19 06:07:40.573000+00:00,15.34,80.49,998.72,123.75
2024-05-19 06:08:40.714000+00:00,15.35,80.39,998.72,123.75
2024-05-19 06:09:40.859000+00:00,15.29,80.29,998.69,123.75
2024-05-19 06:10:41.035000+00:00,15.39,79.98,998.69,118.12
2024-05-19 06:11:41.239000+00:00,15.36,79.98,998.68,118.12
2024-05-19 06:12:41.234000+00:00,15.39,79.98,998.69,118.12
2024-05-19 06:13:41.417000+00:00,15.44,79.85,998.71,118.12
2024-05-19 06:14:41.483000+00:00,15.54,79.54,998.72,112.50
2024-05-19 06:15:41.552000+00:00,15.54,79.44,998.74,106.88
2024-05-19 06:16:41.771000+00:00,15.62,79.24,998.74,101.25
2024-05-19 06:17:42.036000+00:00,15.50,79.54,998.75,95.62
2024-05-19 06:18:42.046000+00:00,15.43,79.54,998.76,90.00
2024-05-19 06:19:42.089000+00:00,15.46,79.64,998.77,90.00
2024-05-19 06:20:42.237000+00:00,15.49,79.54,998.74,101.25
2024-05-19 06:21:42.358000+00:00,15.44,79.54,998.77,112.50
2024-05-19 06:22:42.489000+00:00,15.51,79.34,998.79,118.12
2024-05-19 06:23:42.695000+00:00,15.53,79.34,998.79,106.88
2024-05-19 06:24:42.752000+00:00,15.59,78.93,998.80,90.00
2024-05-19 06:25:42.894000+00:00,15.60,79.13,998.80,90.00
2024-05-19 06:26:43.035000+00:00,15.71,78.69,998.81,95.62
2024-05-19 06:27:43.205000+00:00,15.76,78.28,998.82,106.88
2024-05-19 06:28:43.269000+00:00,15.89,78.05,998.82,112.50
2024-05-19 06:29:43.399000+00:00,16.04,77.44,998.86,123.75
2024-05-19 06:30:43.540000+00:00,15.76,78.19,998.84,135.00
2024-05-19 06:31:43.684000+00:00,15.92,78.15,998.87,146.25
2024-05-19 06:32:46.683000+00:00,15.80,77.88,998.84,157.50
2024-05-19 06:33:44.031000+00:00,15.82,77.98,998.86,163.12
2024-05-19 06:34:44.046000+00:00,16.00,77.24,998.87,174.38
2024-05-19 06:35:44.188000+00:00,15.84,77.88,998.87,174.38
2024-05-19 06:36:44.348000+00:00,16.09,77.10,998.87,163.12
2024-05-19 06:37:44.428000+00:00,16.15,76.59,998.90,151.88
2024-05-19 06:38:44.489000+00:00,15.97,77.24,998.89,151.88
2024-05-19 06:39:44.657000+00:00,15.96,77.54,998.90,157.50
2024-05-19 06:40:44.706000+00:00,16.01,77.54,998.92,168.75
2024-05-19 06:41:44.848000+00:00,16.00,77.44,998.92,180.00
2024-05-19 06:42:44.991000+00:00,15.97,77.44,998.92,185.62
2024-05-19 06:43:45.141000+00:00,16.09,77.14,998.95,196.88
2024-05-19 06:44:45.286000+00:00,16.17,76.70,998.94,208.12
2024-05-19 06:45:45.411000+00:00,16.23,76.50,998.95,202.50
2024-05-19 06:46:45.641000+00:00,16.35,75.95,998.95,191.25
2024-05-19 06:47:45.750000+00:00,16.28,76.50,998.98,191.25
2024-05-19 06:48:45.781000+00:00,16.24,76.59,998.98,185.62
2024-05-19 06:49:45.963000+00:00,16.27,76.09,998.99,168.75
2024-05-19 06:50:46.024000+00:00,16.35,75.95,998.98,146.25
2024-05-19 06:51:46.146000+00:00,16.23,76.39,998.99,129.38
2024-05-19 06:52:46.295000+00:00,16.09,77.14,999.01,118.12
2024-05-19 06:53:46.454000+00:00,15.94,77.75,999.01,118.12
2024-05-19 06:54:46.536000+00:00,15.94,78.05,998.99,118.12
2024-05-19 06:55:46.668000+00:00,15.92,77.75,999.01,135.00
2024-05-19 06:56:46.807000+00:00,15.92,77.84,999.00,135.00
2024-05-19 06:57:47.882000+00:00,15.94,77.95,999.04,135.00
2024-05-19 06:58:47.879000+00:00,16.08,77.84,999.06,135.00
2024-05-19 06:59:47.211000+00:00,16.05,77.24,999.06,146.25
2024-05-19 07:00:47.359000+00:00,16.08,77.34,999.08,163.12
2024-05-19 07:01:47.446000+00:00,16.17,77.30,999.07,174.38
2024-05-19 07:02:47.651000+00:00,16.45,75.95,999.06,196.88
2024-05-19 07:03:47.703000+00:00,16.48,75.55,999.07,208.12
2024-05-19 07:04:48.104000+00:00,16.41,75.65,999.06,219.38
2024-05-19 07:05:47.940000+00:00,16.61,75.10,999.06,241.88
2024-05-19 07:06:48.093000+00:00,16.86,74.46,999.08,270.00
2024-05-19 07:07:48.041000+00:00,17.11,73.62,999.08,270.00
2024-05-19 07:08:48.236000+00:00,17.28,72.68,999.07,253.12
2024-05-19 07:09:48.298000+00:00,17.48,72.68,999.08,247.50
2024-05-19 07:10:48.504000+00:00,17.49,72.14,999.08,241.88
2024-05-19 07:11:48.710000+00:00,17.95,71.37,999.08,241.88
2024-05-19 07:12:48.650000+00:00,18.25,70.12,999.07,241.88
2024-05-19 07:13:48.815000+00:00,18.11,69.15,999.06,241.88
2024-05-19 07:14:48.869000+00:00,18.08,70.15,999.09,225.00
2024-05-19 07:15:49.008000+00:00,18.21,69.52,999.08,213.75
2024-05-19 07:16:49.208000+00:00,17.78,69.79,999.09,208.12
2024-05-19 07:17:49.473000+00:00,17.58,70.62,999.09,202.50
2024-05-19 07:18:49.529000+00:00,17.59,70.62,999.09,202.50
2024-05-19 07:19:49.515000+00:00,17.40,71.77,999.08,196.88
2024-05-19 07:20:49.572000+00:00,17.51,70.93,999.06,196.88
2024-05-19 07:21:49.714000+00:00,17.25,71.60,999.07,191.25
2024-05-19 07:22:49.855000+00:00,17.16,72.21,999.07,185.62
2024-05-19 07:23:51.007000+00:00,17.22,72.21,999.08,191.25
2024-05-19 07:24:50.131000+00:00,17.19,72.71,999.07,202.50
2024-05-19 07:25:50.215000+00:00,17.19,71.91,999.05,213.75
2024-05-19 07:26:50.347000+00:00,17.04,72.51,999.06,213.75
2024-05-19 07:27:50.481000+00:00,16.97,72.95,999.03,213.75
2024-05-19 07:28:50.625000+00:00,17.00,73.25,999.04,219.38
2024-05-19 07:29:50.685000+00:00,17.18,72.61,999.02,225.00
2024-05-19 07:30:50.788000+00:00,17.33,71.57,998.99,225.00
2024-05-19 07:31:50.919000+00:00,17.15,72.00,999.02,230.62
2024-05-19 07:32:51.105000+00:00,16.94,72.34,999.00,247.50
2024-05-19 07:33:51.970000+00:00,17.04,72.00,999.00,247.50
2024-05-19 07:34:51.336000+00:00,16.94,72.34,999.00,241.88
2024-05-19 07:35:51.384000+00:00,16.93,72.75,999.00,253.12
2024-05-19 07:36:51.525000+00:00,17.12,72.51,999.00,258.75
2024-05-19 07:37:51.746000+00:00,17.23,71.80,999.01,281.25
2024-05-19 07:38:51.781000+00:00,17.43,70.96,999.02,292.50
2024-05-19 07:39:51.950000+00:00,17.62,71.13,999.01,298.12
2024-05-19 07:40:52.111000+00:00,17.71,69.89,999.02,303.75
2024-05-19 07:41:52.170000+00:00,17.78,69.68,999.01,309.38
2024-05-19 07:42:52.224000+00:00,17.97,68.95,999.00,348.75
2024-05-19 07:43:54.757000+00:00,18.60,68.18,999.01,360.00
2024-05-19 07:44:52.525000+00:00,18.76,66.33,999.03,343.12
2024-05-19 07:45:52.589000+00:00,18.70,66.43,999.01,331.88
2024-05-19 07:46:52.819000+00:00,18.78,66.83,999.01,298.12
2024-05-19 07:47:53.032000+00:00,18.62,67.07,999.01,270.00
2024-05-19 07:48:53.053000+00:00,18.36,67.50,999.00,236.25
2024-05-19 07:49:53.206000+00:00,18.39,67.71,999.05,208.12
2024-05-19 07:50:53.187000+00:00,18.41,68.31,999.06,191.25
2024-05-19 07:51:53.323000+00:00,18.55,67.77,999.06,191.25
2024-05-19 07:52:53.507000+00:00,18.45,67.17,999.07,157.50
2024-05-19 07:53:53.613000+00:00,17.96,68.65,999.08,123.75
2024-05-19 07:54:53.776000+00:00,17.99,69.05,999.06,118.12
2024-05-19 07:55:53.868000+00:00,17.71,69.59,999.08,123.75
2024-05-19 07:56:54.897000+00:00,17.72,70.39,999.10,123.75
2024-05-19 07:57:54.902000+00:00,17.56,70.32,999.13,135.00
2024-05-19 07:58:54.285000+00:00,17.37,70.86,999.08,157.50
2024-05-19 07:59:54.328000+00:00,17.43,70.86,999.12,174.38
2024-05-19 08:00:54.551000+00:00,17.82,69.89,999.10,202.50
2024-05-19 08:01:54.584000+00:00,17.82,69.79,999.11,180.00
2024-05-19 08:02:54.767000+00:00,17.75,69.38,999.10,151.88
2024-05-19 08:03:54.880000+00:00,17.66,69.92,999.10,146.25
