,createdAt,Luftdruck,Temperatur,UV-Intensität,rel. Luftfeuchte
2297,2024-05-24 07:13:09.749000+00:00,,,157.5,
2298,2024-05-24 07:14:09.814000+00:00,,16.34,163.12,
2299,2024-05-24 07:15:09.997000+00:00,,16.38,174.38,
2300,2024-05-24 07:16:10.979000+00:00,1004.97,16.56,180.0,79.96
2301,2024-05-24 07:17:10.286000+00:00,1004.96,16.53,180.0,80.06
2302,2024-05-24 07:18:10.468000+00:00,1004.94,16.58,180.0,79.86
2303,2024-05-24 07:19:10.715000+00:00,1004.93,16.57,174.38,79.55
2304,2024-05-24 07:20:10.611000+00:00,1004.93,16.46,174.38,80.3
2305,2024-05-24 07:21:10.671000+00:00,1004.92,16.56,168.75,79.75
2306,2024-05-24 07:22:10.791000+00:00,1004.92,,163.12,80.6
2307,2024-05-24 07:23:10.941000+00:00,1004.94,,163.12,
2308,2024-05-24 07:24:11.080000+00:00,1004.94,16.64,157.5,79.86
2309,2024-05-24 07:25:11.981000+00:00,,16.7,,80.46
2310,2024-05-24 07:26:11.323000+00:00,,16.85,,79.41
2311,2024-05-24 07:27:11.387000+00:00,,16.81,,79.01
2312,2024-05-24 07:28:11.612000+00:00,,16.76,,80.06
2313,2024-05-24 07:29:11.703000+00:00,,16.73,,79.96
2314,2024-05-24 07:30:11.759000+00:00,,16.79,,79.72
2315,2024-05-24 07:31:12.467000+00:00,1004.93,16.93,,79.11
2316,2024-05-24 07:32:11.999000+00:00,1004.93,16.7,208.12,79.05
2317,2024-05-24 07:33:12.176000+00:00,1004.91,,213.75,
2318,2024-05-24 07:34:12.169000+00:00,1004.91,16.78,219.38,79.96
2319,2024-05-24 07:35:12.272000+00:00,1004.91,16.83,230.62,79.41
2320,2024-05-24 07:36:12.337000+00:00,1004.91,17.0,225.0,78.81
2321,2024-05-24 07:37:12.484000+00:00,1004.91,17.06,225.0,78.67
2322,2024-05-24 07:38:12.584000+00:00,1004.91,17.04,225.0,78.57
2323,2024-05-24 07:39:12.612000+00:00,1004.91,17.06,225.0,77.76
2324,2024-05-24 07:40:12.821000+00:00,1004.9,16.91,225.0,78.0
2325,2024-05-24 07:41:12.916000+00:00,1004.9,17.23,219.38,77.66
2326,2024-05-24 07:42:13.016000+00:00,1004.93,17.0,219.38,77.9
2327,2024-05-24 07:43:13.156000+00:00,1004.93,17.06,213.75,77.26
2328,2024-05-24 07:44:13.249000+00:00,1004.94,16.89,219.38,78.2
2329,2024-05-24 07:45:13.377000+00:00,1004.97,16.83,219.38,79.01
2330,2024-05-24 07:46:13.543000+00:00,,16.83,213.75,78.41
2331,2024-05-24 07:47:13.618000+00:00,,,213.75,
2332,2024-05-24 07:48:14.686000+00:00,,,213.75,
2333,2024-05-24 07:49:13.909000+00:00,,,213.75,
2334,2024-05-24 07:50:14.009000+00:00,,16.96,219.38,78.2
2335,2024-05-24 07:51:14.408000+00:00,,16.98,225.0,
2336,2024-05-24 07:52:14.202000+00:00,,17.22,236.25,77.46
2337,2024-05-24 07:53:14.268000+00:00,,17.33,241.88,76.72
2338,2024-05-24 07:54:14.436000+00:00,1004.92,17.7,247.5,76.48
2339,2024-05-24 07:55:14.545000+00:00,1004.92,17.87,253.12,75.63
2340,2024-05-24 07:56:14.607000+00:00,,17.63,253.12,75.67
2341,2024-05-24 07:57:14.756000+00:00,,17.59,258.75,76.28
2342,2024-05-24 07:58:14.994000+00:00,1004.92,17.51,270.0,76.28
2343,2024-05-24 07:59:15.076000+00:00,1004.92,,275.62,76.82
2344,2024-05-24 08:00:17.182000+00:00,1004.92,,275.62,
2345,2024-05-24 08:01:15.313000+00:00,1004.92,,281.25,
2346,2024-05-24 08:02:15.599000+00:00,1004.92,,270.0,
2347,2024-05-24 08:03:15.521000+00:00,1004.92,,286.88,75.3
2348,2024-05-24 08:04:15.633000+00:00,,18.11,298.12,
2349,2024-05-24 08:06:15.842000+00:00,,18.39,309.38,74.26
2350,2024-05-24 08:07:15.937000+00:00,,,303.75,74.05
2351,2024-05-24 08:08:16.025000+00:00,,18.58,303.75,73.82
2352,2024-05-24 08:09:23.072000+00:00,,18.67,298.12,73.08
2353,2024-05-24 08:10:17.257000+00:00,,18.63,298.12,73.52
2354,2024-05-24 08:11:16.401000+00:00,1004.94,18.65,292.5,72.67
2355,2024-05-24 08:12:16.466000+00:00,1004.96,18.66,281.25,73.18
2356,2024-05-24 08:13:16.571000+00:00,1004.97,18.39,275.62,74.26
2357,2024-05-24 08:14:17.481000+00:00,1004.97,18.35,270.0,74.26
2358,2024-05-24 08:15:16.747000+00:00,,18.6,270.0,73.92
2359,2024-05-24 08:16:24.042000+00:00,1004.96,18.85,275.62,73.08
2360,2024-05-24 08:17:28.128000+00:00,1004.97,18.66,264.38,71.87
2361,2024-05-24 08:18:18.201000+00:00,1004.96,18.3,258.75,73.45
2362,2024-05-24 08:19:17.409000+00:00,1004.96,18.37,253.12,73.65
2363,2024-05-24 08:20:17.984000+00:00,1004.95,18.25,236.25,
2364,2024-05-24 08:21:17.483000+00:00,1004.96,18.36,225.0,
2365,2024-05-24 08:22:18.483000+00:00,1004.94,18.58,,
2366,2024-05-24 08:23:17.680000+00:00,1004.94,18.78,,72.97
2367,2024-05-24 08:24:17.774000+00:00,1004.93,18.98,,72.14
2368,2024-05-24 08:25:17.838000+00:00,1004.93,18.99,247.5,71.83
2369,2024-05-24 08:26:18.548000+00:00,,18.81,253.12,72.47
2370,2024-05-24 08:27:18.040000+00:00,,18.57,258.75,72.81
2371,2024-05-24 08:28:18.210000+00:00,1004.93,18.85,258.75,72.44
2372,2024-05-24 08:29:18.989000+00:00,1004.93,19.04,258.75,71.03
2373,2024-05-24 08:30:19.477000+00:00,1004.92,,264.38,72.14
2374,2024-05-24 08:31:18.633000+00:00,1004.91,,264.38,70.53
2375,2024-05-24 08:32:18.819000+00:00,,18.52,275.62,72.71
2376,2024-05-24 08:33:19.686000+00:00,1004.91,18.5,270.0,73.21
2377,2024-05-24 08:34:25.163000+00:00,1004.9,18.73,270.0,72.07
2378,2024-05-24 08:35:20.566000+00:00,1004.9,18.57,270.0,72.0
2379,2024-05-24 08:36:19.237000+00:00,1004.91,,264.38,72.67
2380,2024-05-24 08:37:19.314000+00:00,1004.9,,258.75,72.11
2381,2024-05-24 08:38:19.438000+00:00,1004.9,18.33,247.5,73.05
2382,2024-05-24 08:39:20.475000+00:00,1004.89,18.15,230.62,74.29
2383,2024-05-24 08:40:19.606000+00:00,1004.9,18.14,213.75,74.39
2384,2024-05-24 08:41:19.811000+00:00,1004.89,,208.12,74.59
2385,2024-05-24 08:42:19.833000+00:00,1004.88,18.15,202.5,
2386,2024-05-24 08:43:19.908000+00:00,1004.88,18.3,202.5,
2387,2024-05-24 08:44:20.533000+00:00,1004.87,18.26,208.12,
2388,2024-05-24 08:45:20.109000+00:00,1004.85,18.33,213.75,73.25
2389,2024-05-24 08:46:20.253000+00:00,1004.86,18.35,219.38,
2390,2024-05-24 08:47:20.677000+00:00,1004.88,18.45,,74.02
2391,2024-05-24 08:48:20.626000+00:00,1004.89,18.66,,72.88
2392,2024-05-24 08:49:27.294000+00:00,1004.89,18.36,,72.74
2393,2024-05-24 08:50:21.748000+00:00,1004.88,18.25,,72.44
2394,2024-05-24 08:51:20.775000+00:00,1004.87,18.25,,72.44
2395,2024-05-24 08:52:20.881000+00:00,1004.87,,,
2396,2024-05-24 08:53:21.110000+00:00,1004.88,,,
2397,2024-05-24 08:54:21.184000+00:00,1004.87,,,
2398,2024-05-24 08:55:21.310000+00:00,,,292.5,
2399,2024-05-24 08:56:22.052000+00:00,,,298.12,
2400,2024-05-24 08:57:21.634000+00:00,,,303.75,
2401,2024-05-24 08:58:21.777000+00:00,1004.86,,309.38,
2402,2024-05-24 08:59:21.975000+00:00,1004.86,19.28,309.38,
2403,2024-05-24 09:00:21.951000+00:00,,,,68.62
2404,2024-05-24 09:01:23.044000+00:00,,19.29,,68.38
2405,2024-05-24 09:02:23.035000+00:00,1004.83,19.44,,68.55
2406,2024-05-24 09:03:22.989000+00:00,1004.83,19.31,303.75,
2407,2024-05-24 09:04:22.493000+00:00,1004.83,,,68.12
2408,2024-05-24 09:05:22.644000+00:00,1004.83,19.41,,67.85
2409,2024-05-24 09:06:22.712000+00:00,1004.82,19.39,,67.94
2410,2024-05-24 09:07:22.817000+00:00,1004.82,19.13,,68.38
2411,2024-05-24 09:08:23.449000+00:00,1004.81,19.02,,68.82
2412,2024-05-24 09:09:22.962000+00:00,1004.81,19.07,303.75,68.21
2413,2024-05-24 09:10:23.143000+00:00,1004.84,19.22,303.75,68.78
2414,2024-05-24 09:11:23.260000+00:00,1004.83,19.14,303.75,67.78
2415,2024-05-24 09:12:23.426000+00:00,1004.83,19.04,303.75,67.61
2416,2024-05-24 09:13:24.149000+00:00,1004.84,19.04,303.75,68.21
2417,2024-05-24 09:14:24.520000+00:00,1004.83,19.07,303.75,67.91
2418,2024-05-24 09:15:23.697000+00:00,1004.83,,303.75,68.51
2419,2024-05-24 09:16:23.770000+00:00,1004.84,19.28,298.12,
2420,2024-05-24 09:17:24.094000+00:00,1004.84,19.32,303.75,67.88
2421,2024-05-24 09:18:24.204000+00:00,1004.84,19.5,303.75,67.65
2422,2024-05-24 09:19:24.100000+00:00,,19.39,309.38,66.84
2423,2024-05-24 09:20:24.208000+00:00,,19.46,309.38,67.55
2424,2024-05-24 09:21:24.280000+00:00,,19.46,315.0,67.04
2425,2024-05-24 09:22:24.351000+00:00,,19.43,315.0,67.44
2426,2024-05-24 09:23:24.521000+00:00,1004.81,19.62,309.38,66.91
2427,2024-05-24 09:24:24.573000+00:00,1004.8,19.47,303.75,66.84
2428,2024-05-24 09:25:24.684000+00:00,1004.81,19.81,292.5,66.98
2429,2024-05-24 09:26:24.808000+00:00,1004.81,20.01,292.5,65.97
2430,2024-05-24 09:27:24.928000+00:00,1004.79,19.66,,66.2
2431,2024-05-24 09:28:25.003000+00:00,1004.78,19.32,,66.97
2432,2024-05-24 09:29:25.206000+00:00,1004.77,19.14,,67.58
2433,2024-05-24 09:30:25.300000+00:00,1004.78,,,67.78
2434,2024-05-24 09:31:25.369000+00:00,1004.79,19.46,,67.44
2435,2024-05-24 09:32:25.621000+00:00,1004.79,,320.62,66.84
2436,2024-05-24 09:33:25.829000+00:00,,19.54,320.62,66.64
2437,2024-05-24 09:34:25.837000+00:00,,,326.25,66.84
2438,2024-05-24 09:35:25.927000+00:00,1004.75,19.69,331.88,66.2
2439,2024-05-24 09:36:26.032000+00:00,,19.92,331.88,65.97
2440,2024-05-24 09:37:26.125000+00:00,1004.75,20.03,331.88,65.64
2441,2024-05-24 09:38:26.219000+00:00,1004.75,20.21,,65.34
2442,2024-05-24 09:39:27.005000+00:00,1004.74,20.26,,64.81
2443,2024-05-24 09:40:26.403000+00:00,1004.73,20.39,,64.4
2444,2024-05-24 09:41:26.585000+00:00,1004.71,20.03,,65.24
2445,2024-05-24 09:42:26.719000+00:00,1004.74,19.88,,
2446,2024-05-24 09:43:27.503000+00:00,1004.72,19.99,,66.47
2447,2024-05-24 09:44:26.898000+00:00,,19.88,,65.57
2448,2024-05-24 09:45:27.049000+00:00,,20.1,,66.24
2449,2024-05-24 09:46:27.176000+00:00,,20.47,320.62,65.01
2450,2024-05-24 09:47:27.324000+00:00,1004.71,20.47,,64.91
2451,2024-05-24 09:48:27.459000+00:00,,20.66,320.62,
2452,2024-05-24 09:49:27.517000+00:00,1004.71,20.13,320.62,65.34
2453,2024-05-24 09:50:27.773000+00:00,1004.72,20.28,320.62,65.51
2454,2024-05-24 09:51:28.508000+00:00,1004.72,20.17,320.62,65.24
2455,2024-05-24 09:52:27.821000+00:00,1004.71,,320.62,65.77
2456,2024-05-24 09:53:28.068000+00:00,1004.73,,320.62,66.44
2457,2024-05-24 09:54:28.130000+00:00,1004.71,20.51,326.25,64.51
2458,2024-05-24 09:55:28.291000+00:00,1004.71,20.33,326.25,64.51
2459,2024-05-24 09:56:29.117000+00:00,1004.71,20.17,320.62,65.54
2460,2024-05-24 09:57:28.507000+00:00,1004.7,20.42,320.62,64.4
2461,2024-05-24 09:58:28.617000+00:00,1004.71,20.47,315.0,64.61
2462,2024-05-24 09:59:29.544000+00:00,1004.71,,315.0,65.04
2463,2024-05-24 10:00:28.814000+00:00,,20.36,298.12,65.21
2464,2024-05-24 10:01:28.863000+00:00,1004.71,20.54,286.88,65.08
2465,2024-05-24 10:02:29.225000+00:00,1004.7,20.69,286.88,63.87
2466,2024-05-24 10:03:29.241000+00:00,,20.43,,65.31
2467,2024-05-24 10:04:29.200000+00:00,,20.39,303.75,65.31
2468,2024-05-24 10:05:30.448000+00:00,1004.68,20.32,309.38,65.11
2469,2024-05-24 10:06:29.421000+00:00,1004.68,20.51,320.62,
2470,2024-05-24 10:07:29.493000+00:00,1004.66,20.73,320.62,64.25
2471,2024-05-24 10:08:29.685000+00:00,1004.65,20.48,320.62,63.81
2472,2024-05-24 10:09:29.776000+00:00,1004.66,20.61,320.62,64.18
2473,2024-05-24 10:10:29.829000+00:00,1004.66,20.61,326.25,63.47
2474,2024-05-24 10:11:30.088000+00:00,1004.65,20.61,337.5,
2475,2024-05-24 10:12:30.099000+00:00,1004.66,20.87,343.12,
2476,2024-05-24 10:13:30.257000+00:00,1004.62,20.98,343.12,62.31
2477,2024-05-24 10:14:30.468000+00:00,1004.63,20.8,,62.74
2478,2024-05-24 10:15:30.539000+00:00,1004.63,,,63.07
2479,2024-05-24 10:16:30.673000+00:00,1004.62,,,
2480,2024-05-24 10:17:30.845000+00:00,1004.63,21.01,,
2481,2024-05-24 10:18:30.891000+00:00,1004.61,21.01,,61.91
2482,2024-05-24 10:19:30.974000+00:00,1004.59,21.09,,61.81
2483,2024-05-24 10:20:31.100000+00:00,1004.59,21.17,,61.61
2484,2024-05-24 10:21:32.037000+00:00,1004.58,21.17,,61.51
2485,2024-05-24 10:22:31.328000+00:00,1004.55,21.25,315.0,61.28
2486,2024-05-24 10:23:31.402000+00:00,,20.48,309.38,61.7
2487,2024-05-24 10:24:31.557000+00:00,1004.51,,315.0,
2488,2024-05-24 10:25:31.712000+00:00,1004.51,20.77,309.38,62.24
2489,2024-05-24 10:26:31.842000+00:00,,,309.38,
2490,2024-05-24 10:27:31.875000+00:00,1004.46,,309.38,
2491,2024-05-24 10:28:32.022000+00:00,1004.47,20.88,298.12,60.94
2492,2024-05-24 10:29:32.206000+00:00,,20.54,309.38,61.77
2493,2024-05-24 10:30:32.275000+00:00,,20.89,309.38,60.64
2494,2024-05-24 10:31:32.356000+00:00,1004.42,20.73,,60.84
2495,2024-05-24 10:32:33.142000+00:00,1004.42,20.74,303.75,61.64
2496,2024-05-24 10:33:32.769000+00:00,1004.39,21.16,303.75,61.61
2497,2024-05-24 10:34:32.644000+00:00,1004.39,,298.12,61.18
2498,2024-05-24 10:35:33.150000+00:00,1004.4,21.1,286.88,60.81
2499,2024-05-24 10:36:32.859000+00:00,1004.39,20.84,292.5,61.54
2500,2024-05-24 10:37:33.029000+00:00,1004.36,20.72,292.5,61.07
2501,2024-05-24 10:38:33.124000+00:00,1004.36,20.72,292.5,61.27
2502,2024-05-24 10:39:33.186000+00:00,1004.36,20.69,298.12,61.07
2503,2024-05-24 10:40:34.034000+00:00,1004.34,20.8,298.12,59.83
2504,2024-05-24 10:41:33.346000+00:00,1004.36,,286.88,61.1
2505,2024-05-24 10:42:33.462000+00:00,1004.37,,,
2506,2024-05-24 10:43:33.592000+00:00,1004.33,,298.12,
2507,2024-05-24 10:44:33.777000+00:00,1004.35,,292.5,
2508,2024-05-24 10:45:33.876000+00:00,1004.34,21.16,281.25,
2509,2024-05-24 10:46:33.914000+00:00,1004.33,21.27,286.88,60.28
2510,2024-05-24 10:47:34.211000+00:00,1004.32,21.38,,59.38
2511,2024-05-24 10:48:34.571000+00:00,1004.32,21.34,,59.48
2512,2024-05-24 10:49:34.281000+00:00,1004.29,21.12,,59.61
2513,2024-05-24 10:50:34.384000+00:00,,21.44,281.25,59.35
2514,2024-05-24 10:51:34.497000+00:00,1004.26,21.31,281.25,58.18
2515,2024-05-24 10:52:34.664000+00:00,1004.24,20.99,281.25,59.11
2516,2024-05-24 10:53:34.786000+00:00,1004.25,21.21,,59.78
2517,2024-05-24 10:54:34.857000+00:00,,21.53,275.62,58.85
2518,2024-05-24 10:55:35.540000+00:00,,21.46,,
2519,2024-05-24 10:56:35.155000+00:00,,21.38,,58.78
2520,2024-05-24 10:57:35.204000+00:00,,,,59.58
2521,2024-05-24 10:58:36.028000+00:00,,,,59.05
2522,2024-05-24 10:59:35.466000+00:00,,,,59.0
2523,2024-05-24 11:00:37.448000+00:00,,,,60.24
2524,2024-05-24 11:01:35.703000+00:00,,,,59.7
2525,2024-05-24 11:02:35.777000+00:00,,,258.75,60.14
2526,2024-05-24 11:03:35.901000+00:00,,,258.75,60.14
2527,2024-05-24 11:04:36.560000+00:00,,,258.75,59.61
2528,2024-05-24 11:05:36.223000+00:00,1004.11,20.5,258.75,59.79
2529,2024-05-24 11:06:36.212000+00:00,1004.11,20.39,258.75,
2530,2024-05-24 11:07:36.378000+00:00,1004.1,20.5,253.12,60.19
2531,2024-05-24 11:08:36.403000+00:00,1004.11,20.51,258.75,60.16
2532,2024-05-24 11:09:36.537000+00:00,1004.1,20.51,258.75,59.96
2533,2024-05-24 11:10:36.631000+00:00,1004.11,20.41,258.75,59.29
2534,2024-05-24 11:11:36.795000+00:00,1004.11,20.38,253.12,59.49
2535,2024-05-24 11:12:36.841000+00:00,1004.11,20.58,258.75,59.77
2536,2024-05-24 11:13:36.894000+00:00,1004.11,20.51,,59.06
2537,2024-05-24 11:14:37.092000+00:00,1004.1,,,59.42
2538,2024-05-24 11:15:39.023000+00:00,1004.1,,,59.89
2539,2024-05-24 11:16:37.336000+00:00,1004.1,20.52,,
2540,2024-05-24 11:17:37.530000+00:00,,20.76,,58.94
2541,2024-05-24 11:18:37.650000+00:00,1004.09,20.98,,58.4
2542,2024-05-24 11:19:37.649000+00:00,1004.06,20.77,,57.83
2543,2024-05-24 11:20:37.856000+00:00,1004.06,20.55,,57.96
2544,2024-05-24 11:21:37.898000+00:00,1004.08,20.73,258.75,58.76
2545,2024-05-24 11:22:38.038000+00:00,1004.06,20.73,258.75,58.43
2546,2024-05-24 11:23:38.291000+00:00,1004.05,20.76,258.75,57.83
2547,2024-05-24 11:24:38.338000+00:00,1004.05,20.59,258.75,58.66
2548,2024-05-24 11:25:38.430000+00:00,1004.05,20.58,258.75,
2549,2024-05-24 11:26:38.601000+00:00,1004.04,20.7,258.75,
2550,2024-05-24 11:27:38.738000+00:00,1004.03,20.76,258.75,57.83
2551,2024-05-24 11:28:38.894000+00:00,1004.02,20.95,258.75,58.13
2552,2024-05-24 11:29:39.096000+00:00,1004.01,20.88,258.75,57.83
2553,2024-05-24 11:30:39.211000+00:00,1004.01,20.99,,57.5
2554,2024-05-24 11:31:39.271000+00:00,,20.85,264.38,57.63
2555,2024-05-24 11:32:39.520000+00:00,1003.98,20.88,270.0,57.83
2556,2024-05-24 11:33:39.566000+00:00,1003.96,20.69,270.0,58.06
2557,2024-05-24 11:34:39.595000+00:00,1003.94,20.7,264.38,57.96
2558,2024-05-24 11:35:39.762000+00:00,1003.92,,275.62,
2559,2024-05-24 11:36:39.798000+00:00,1003.91,,286.88,
2560,2024-05-24 11:37:39.949000+00:00,1003.9,20.73,292.5,
2561,2024-05-24 11:38:40.156000+00:00,1003.87,20.92,292.5,57.73
2562,2024-05-24 11:39:40.268000+00:00,1003.85,20.98,292.5,57.1
2563,2024-05-24 11:40:40.340000+00:00,1003.83,21.09,281.25,56.7
2564,2024-05-24 11:41:40.458000+00:00,,21.24,275.62,57.48
2565,2024-05-24 11:42:40.550000+00:00,,,275.62,57.24
2566,2024-05-24 11:43:40.678000+00:00,,,281.25,56.17
2567,2024-05-24 11:44:40.803000+00:00,,21.04,281.25,56.6
2568,2024-05-24 11:45:40.841000+00:00,,20.76,,57.23
2569,2024-05-24 11:46:41.010000+00:00,,,281.25,57.56
2570,2024-05-24 11:47:41.300000+00:00,,20.94,270.0,57.43
2571,2024-05-24 11:48:41.332000+00:00,1003.75,20.88,,56.02
2572,2024-05-24 11:49:41.624000+00:00,1003.73,21.04,,56.7
2573,2024-05-24 11:50:41.683000+00:00,1003.72,21.13,258.75,55.8
2574,2024-05-24 11:51:41.694000+00:00,1003.72,21.03,247.5,56.4
2575,2024-05-24 11:52:41.766000+00:00,1003.7,20.8,247.5,57.03
2576,2024-05-24 11:53:42.691000+00:00,1003.73,20.84,247.5,57.03
2577,2024-05-24 11:54:44.184000+00:00,1003.73,20.89,,57.23
2578,2024-05-24 11:55:42.095000+00:00,1003.72,21.03,,56.8
2579,2024-05-24 11:56:42.308000+00:00,1003.72,21.16,,57.7
2580,2024-05-24 11:57:42.351000+00:00,1003.72,21.32,,57.28
2581,2024-05-24 11:58:42.531000+00:00,1003.73,20.99,,57.0
2582,2024-05-24 11:59:42.605000+00:00,,20.97,,58.81
2583,2024-05-24 12:00:42.672000+00:00,,21.04,,58.11
2584,2024-05-24 12:01:42.756000+00:00,,,,57.4
2585,2024-05-24 12:02:42.900000+00:00,,20.85,,59.83
2586,2024-05-24 12:03:43.023000+00:00,,20.85,213.75,58.73
2587,2024-05-24 12:04:43.154000+00:00,,20.58,213.75,58.56
2588,2024-05-24 12:05:45.609000+00:00,,20.47,213.75,58.89
2589,2024-05-24 12:06:43.330000+00:00,,20.62,213.75,
2590,2024-05-24 12:07:43.412000+00:00,1003.62,20.8,213.75,58.33
2591,2024-05-24 12:08:43.490000+00:00,1003.61,20.84,,57.73
2592,2024-05-24 12:09:43.557000+00:00,1003.61,20.61,,57.86
2593,2024-05-24 12:10:43.723000+00:00,1003.6,20.43,,58.49
2594,2024-05-24 12:11:43.846000+00:00,1003.61,20.29,219.38,58.99
2595,2024-05-24 12:12:44.051000+00:00,1003.61,20.35,219.38,59.59
2596,2024-05-24 12:13:44.046000+00:00,1003.6,20.38,225.0,59.49
2597,2024-05-24 12:14:44.164000+00:00,1003.6,,225.0,58.89
2598,2024-05-24 12:15:44.241000+00:00,1003.6,20.48,230.62,59.19
2599,2024-05-24 12:16:44.393000+00:00,1003.61,20.55,236.25,
2600,2024-05-24 12:17:44.548000+00:00,1003.6,20.76,236.25,58.63
2601,2024-05-24 12:18:44.600000+00:00,1003.59,20.98,241.88,
2602,2024-05-24 12:19:44.682000+00:00,1003.55,20.84,241.88,57.93
2603,2024-05-24 12:20:44.780000+00:00,1003.55,20.85,241.88,57.63
2604,2024-05-24 12:21:44.875000+00:00,1003.55,21.06,241.88,58.91
2605,2024-05-24 12:22:47.123000+00:00,1003.54,21.25,,58.58
2606,2024-05-24 12:23:45.150000+00:00,1003.52,21.25,,
2607,2024-05-24 12:24:45.172000+00:00,1003.51,20.94,,57.03
2608,2024-05-24 12:25:45.320000+00:00,1003.51,20.73,,57.43
2609,2024-05-24 12:26:45.567000+00:00,1003.49,20.79,,57.33
2610,2024-05-24 12:27:45.579000+00:00,1003.48,21.04,,58.0
2611,2024-05-24 12:28:45.679000+00:00,1003.46,21.31,,56.48
2612,2024-05-24 12:29:45.794000+00:00,1003.46,21.22,,57.28
2613,2024-05-24 12:30:45.883000+00:00,1003.44,,258.75,58.0
2614,2024-05-24 12:31:46+00:00,1003.43,,258.75,57.7
2615,2024-05-24 12:32:46.246000+00:00,1003.42,,258.75,
2616,2024-05-24 12:33:46.220000+00:00,1003.42,,258.75,
2617,2024-05-24 12:34:46.308000+00:00,1003.41,,258.75,
2618,2024-05-24 12:35:48.227000+00:00,1003.4,,258.75,
2619,2024-05-24 12:36:46.482000+00:00,1003.39,21.71,258.75,
2620,2024-05-24 12:37:46.548000+00:00,1003.37,21.77,258.75,
2621,2024-05-24 12:38:46.818000+00:00,1003.35,21.83,258.75,55.62
2622,2024-05-24 12:39:46.868000+00:00,1003.34,,258.75,56.02
2623,2024-05-24 12:40:47.556000+00:00,1003.33,21.9,258.75,56.42
2624,2024-05-24 12:41:48.723000+00:00,1003.33,21.83,258.75,
2625,2024-05-24 12:42:47.194000+00:00,1003.32,21.99,258.75,55.4
2626,2024-05-24 12:43:47.289000+00:00,,21.94,258.75,55.09
2627,2024-05-24 12:44:47.382000+00:00,,22.07,258.75,55.79
2628,2024-05-24 12:45:47.529000+00:00,1003.28,22.06,253.12,54.19
2629,2024-05-24 12:46:47.593000+00:00,1003.28,21.91,270.0,55.49
2630,2024-05-24 12:47:47.823000+00:00,1003.27,22.05,270.0,55.69
2631,2024-05-24 12:48:48.004000+00:00,,22.03,264.38,54.39
2632,2024-05-24 12:49:47.965000+00:00,1003.24,21.86,241.88,54.52
2633,2024-05-24 12:50:48.152000+00:00,,21.99,241.88,55.79
2634,2024-05-24 12:51:48.198000+00:00,1003.22,22.12,236.25,55.59
2635,2024-05-24 12:52:48.282000+00:00,1003.2,22.24,236.25,54.27
2636,2024-05-24 12:53:48.385000+00:00,1003.21,21.82,230.62,54.92
2637,2024-05-24 12:54:48.541000+00:00,1003.19,21.71,219.38,55.02
2638,2024-05-24 12:55:48.511000+00:00,1003.2,21.74,208.12,56.22
2639,2024-05-24 12:56:51.539000+00:00,1003.2,,196.88,56.22
2640,2024-05-24 12:57:48.841000+00:00,1003.22,,180.0,55.89
2641,2024-05-24 12:58:49.568000+00:00,1003.22,,168.75,54.85
2642,2024-05-24 12:59:49.135000+00:00,1003.22,21.17,157.5,56.9
2643,2024-05-24 13:00:49.218000+00:00,1003.19,20.84,,58.83
2644,2024-05-24 13:01:49.357000+00:00,1003.22,20.7,,59.56
2645,2024-05-24 13:02:49.622000+00:00,1003.2,20.66,,60.66
2646,2024-05-24 13:03:49.653000+00:00,1003.19,20.57,,61.17
2647,2024-05-24 13:04:49.693000+00:00,1003.21,,,
2648,2024-05-24 13:05:49.853000+00:00,1003.18,,,
2649,2024-05-24 13:06:49.866000+00:00,1003.18,,,
2650,2024-05-24 13:07:49.983000+00:00,1003.19,20.92,,
2651,2024-05-24 13:08:50.339000+00:00,1003.18,21.07,,
2652,2024-05-24 13:09:50.238000+00:00,1003.2,21.29,,
2653,2024-05-24 13:10:50.319000+00:00,1003.23,20.97,,
2654,2024-05-24 13:11:50.570000+00:00,1003.2,,219.38,54.25
2655,2024-05-24 13:12:50.463000+00:00,1003.17,20.73,225.0,53.42
2656,2024-05-24 13:13:50.610000+00:00,1003.18,21.03,230.62,53.3
2657,2024-05-24 13:14:50.762000+00:00,1003.15,21.22,230.62,
2658,2024-05-24 13:15:50.808000+00:00,1003.15,20.94,225.0,
2659,2024-05-24 13:16:51.013000+00:00,1003.2,21.04,225.0,51.39
2660,2024-05-24 13:17:51.182000+00:00,1003.17,21.12,225.0,51.79
2661,2024-05-24 13:18:52.191000+00:00,,21.19,225.0,51.79
2662,2024-05-24 13:19:51.332000+00:00,1003.17,,230.62,52.59
2663,2024-05-24 13:20:51.457000+00:00,1003.15,,230.62,52.39
2664,2024-05-24 13:21:51.521000+00:00,1003.15,21.24,236.25,53.07
2665,2024-05-24 13:22:51.697000+00:00,1003.12,21.4,236.25,52.17
2666,2024-05-24 13:23:51.880000+00:00,1003.12,21.46,241.88,52.14
2667,2024-05-24 13:24:51.937000+00:00,1003.1,21.5,247.5,53.24
2668,2024-05-24 13:25:52.024000+00:00,1003.1,21.56,258.75,53.55
2669,2024-05-24 13:26:52.138000+00:00,,21.52,258.75,52.84
2670,2024-05-24 13:27:52.189000+00:00,,21.21,,52.57
2671,2024-05-24 13:28:52.326000+00:00,,21.37,,52.47
2672,2024-05-24 13:29:52.580000+00:00,,21.34,,52.47
2673,2024-05-24 13:30:53.077000+00:00,,21.4,,51.77
