,location,createdAt,value,isOutlier,Id,outlier
220,"[8.410042, 49.001548]",2024-06-10T07:31:59.744Z,17.64,False,6645db6eeb5aad0007a6e4b7,
221,"[8.410042, 49.001548]",2024-06-10T07:30:59.657Z,17.52,False,6645db6eeb5aad0007a6e4b7,
222,"[8.410042, 49.001548]",2024-06-10T07:29:59.577Z,17.44,False,6645db6eeb5aad0007a6e4b7,
223,"[8.410042, 49.001548]",2024-06-10T07:28:59.491Z,17.46,False,6645db6eeb5aad0007a6e4b7,
224,"[8.410042, 49.001548]",2024-06-10T07:27:59.274Z,17.41,False,6645db6eeb5aad0007a6e4b7,
225,"[8.410042, 49.001548]",2024-06-10T07:26:59.118Z,17.40,False,6645db6eeb5aad0007a6e4b7,
226,"[8.410042, 49.001548]",2024-06-10T07:25:58.979Z,17.26,False,6645db6eeb5aad0007a6e4b7,
227,"[8.410042, 49.001548]",2024-06-10T07:24:58.884Z,17.28,False,6645db6eeb5aad0007a6e4b7,
228,"[8.410042, 49.001548]",2024-06-10T07:23:58.768Z,17.21,True,6645db6eeb5aad0007a6e4b7,
229,"[8.410042, 49.001548]",2024-06-10T07:22:58.597Z,17.28,False,6645db6eeb5aad0007a6e4b7,
230,"[8.410042, 49.001548]",2024-06-10T07:21:58.553Z,17.23,False,6645db6eeb5aad0007a6e4b7,
231,"[8.410042, 49.001548]",2024-06-10T07:20:58.452Z,17.22,False,6645db6eeb5aad0007a6e4b7,
232,"[8.410042, 49.001548]",2024-06-10T07:19:58.345Z,17.22,False,6645db6eeb5aad0007a6e4b7,
233,"[8.410042, 49.001548]",2024-06-10T07:18:58.277Z,17.19,False,6645db6eeb5aad0007a6e4b7,
234,"[8.410042, 49.001548]",2024-06-10T07:17:58.327Z,17.08,False,6645db6eeb5aad0007a6e4b7,
